date,daily_total_apedo,hour,hourly_steps_apedo,cumulative_daily_steps_apedo,daily_total_fbit,hourly_steps_fbit,cumulative_daily_steps_fbit,dow,week_weekend,hour_diff_apedo_fbit
2018-10-27,32424,15,4360,18541,33272,1922,15859,Sat,Weekend,2438
2018-10-27,32424,16,209,18750,33272,3604,19463,Sat,Weekend,-3395
2018-10-27,32424,17,328,19078,33272,3682,23145,Sat,Weekend,-3354
2018-10-27,32424,18,5142,24220,33272,6104,29249,Sat,Weekend,-962
2018-10-27,32424,19,4533,28753,33272,1754,31003,Sat,Weekend,2779
2018-10-27,32424,20,2278,31031,33272,1003,32006,Sat,Weekend,1275
2018-10-27,32424,21,777,31808,33272,832,32838,Sat,Weekend,-55
2018-10-27,32424,22,616,32424,33272,434,33272,Sat,Weekend,182
2018-10-27,32424,23,0,32424,33272,0,33272,Sat,Weekend,0
2018-10-28,14712,6,0,0,13327,0,60,Sun,Weekend,0
2018-10-28,14712,7,0,0,13327,512,572,Sun,Weekend,-512
2018-10-28,14712,8,832,832,13327,564,1136,Sun,Weekend,268
2018-10-28,14712,9,571,1403,13327,575,1711,Sun,Weekend,-4
2018-10-28,14712,10,873,2276,13327,649,2360,Sun,Weekend,224
2018-10-28,14712,11,2091,4367,13327,4035,6395,Sun,Weekend,-1944
2018-10-28,14712,12,2175,6542,13327,448,6843,Sun,Weekend,1727
2018-10-28,14712,13,609,7151,13327,265,7108,Sun,Weekend,344
2018-10-28,14712,14,315,7466,13327,146,7254,Sun,Weekend,169
2018-10-28,14712,15,134,7600,13327,173,7427,Sun,Weekend,-39
2018-10-28,14712,16,3181,10781,13327,3341,10768,Sun,Weekend,-160
2018-10-28,14712,17,796,11577,13327,447,11215,Sun,Weekend,349
2018-10-28,14712,18,1234,12811,13327,645,11860,Sun,Weekend,589
2018-10-28,14712,19,686,13497,13327,653,12513,Sun,Weekend,33
2018-10-28,14712,20,287,13784,13327,722,13235,Sun,Weekend,-435
2018-10-28,14712,21,928,14712,13327,76,13311,Sun,Weekend,852
2018-10-28,14712,22,0,14712,13327,10,13321,Sun,Weekend,-10
2018-10-28,14712,23,0,14712,13327,0,13321,Sun,Weekend,0
2018-10-29,17522,6,0,352,17209,442,522,Mon,Weekday,-442
2018-10-29,17522,7,983,1335,17209,833,1355,Mon,Weekday,150
2018-10-29,17522,8,224,1559,17209,331,1686,Mon,Weekday,-107
2018-10-29,17522,9,408,1967,17209,29,1715,Mon,Weekday,379
2018-10-29,17522,10,160,2127,17209,2016,3731,Mon,Weekday,-1856
2018-10-29,17522,11,1986,4113,17209,252,3983,Mon,Weekday,1734
2018-10-29,17522,12,1088,5201,17209,1256,5239,Mon,Weekday,-168
2018-10-29,17522,13,684,5885,17209,194,5433,Mon,Weekday,490
2018-10-29,17522,14,688,6573,17209,692,6125,Mon,Weekday,-4
2018-10-29,17522,15,52,6625,17209,1325,7450,Mon,Weekday,-1273
2018-10-29,17522,16,1242,7867,17209,147,7597,Mon,Weekday,1095
2018-10-29,17522,17,3574,11441,17209,5061,12658,Mon,Weekday,-1487
2018-10-29,17522,18,3865,15306,17209,806,13464,Mon,Weekday,3059
2018-10-29,17522,19,936,16242,17209,1030,14494,Mon,Weekday,-94
2018-10-29,17522,20,606,16848,17209,1056,15550,Mon,Weekday,-450
2018-10-29,17522,21,222,17070,17209,1238,16788,Mon,Weekday,-1016
2018-10-29,17522,22,410,17480,17209,421,17209,Mon,Weekday,-11
2018-10-29,17522,23,394,17874,17209,0,17209,Mon,Weekday,394
2018-10-30,16545,6,0,0,15375,202,357,Tue,Weekday,-202
2018-10-30,16545,7,911,911,15375,1024,1381,Tue,Weekday,-113
2018-10-30,16545,8,637,1548,15375,549,1930,Tue,Weekday,88
2018-10-30,16545,9,693,2241,15375,351,2281,Tue,Weekday,342
2018-10-30,16545,10,354,2595,15375,417,2698,Tue,Weekday,-63
2018-10-30,16545,11,1457,4052,15375,1116,3814,Tue,Weekday,341
2018-10-30,16545,12,1220,5272,15375,1000,4814,Tue,Weekday,220
2018-10-30,16545,13,401,5673,15375,395,5209,Tue,Weekday,6
2018-10-30,16545,14,109,5782,15375,1021,6230,Tue,Weekday,-912
2018-10-30,16545,15,837,6619,15375,271,6501,Tue,Weekday,566
2018-10-30,16545,16,376,6995,15375,124,6625,Tue,Weekday,252
2018-10-30,16545,17,0,6995,15375,3788,10413,Tue,Weekday,-3788
2018-10-30,16545,18,5529,12524,15375,1403,11816,Tue,Weekday,4126
2018-10-30,16545,19,982,13506,15375,1844,13660,Tue,Weekday,-862
2018-10-30,16545,20,1706,15212,15375,618,14278,Tue,Weekday,1088
2018-10-30,16545,21,581,15793,15375,678,14956,Tue,Weekday,-97
2018-10-30,16545,22,752,16545,15375,419,15375,Tue,Weekday,333
2018-10-30,16545,23,0,16545,15375,0,15375,Tue,Weekday,0
2018-10-31,11157,6,0,223,11657,381,532,Wed,Weekday,-381
2018-10-31,11157,7,950,1173,11657,1519,2051,Wed,Weekday,-569
2018-10-31,11157,8,536,1709,11657,223,2274,Wed,Weekday,313
2018-10-31,11157,9,375,2084,11657,206,2480,Wed,Weekday,169
2018-10-31,11157,10,1558,3642,11657,2074,4554,Wed,Weekday,-516
2018-10-31,11157,11,1542,5184,11657,705,5259,Wed,Weekday,837
2018-10-31,11157,12,779,5963,11657,938,6197,Wed,Weekday,-159
2018-10-31,11157,13,282,6245,11657,699,6896,Wed,Weekday,-417
2018-10-31,11157,14,776,7021,11657,299,7195,Wed,Weekday,477
2018-10-31,11157,15,20,7041,11657,804,7999,Wed,Weekday,-784
2018-10-31,11157,16,822,7863,11657,487,8486,Wed,Weekday,335
2018-10-31,11157,17,131,7994,11657,301,8787,Wed,Weekday,-170
2018-10-31,11157,18,724,8718,11657,931,9718,Wed,Weekday,-207
2018-10-31,11157,19,1157,9875,11657,595,10313,Wed,Weekday,562
2018-10-31,11157,20,589,10464,11657,526,10839,Wed,Weekday,63
2018-10-31,11157,21,732,11196,11657,747,11586,Wed,Weekday,-15
2018-10-31,11157,22,184,11380,11657,71,11657,Wed,Weekday,113
2018-10-31,11157,23,0,11380,11657,0,11657,Wed,Weekday,0
2018-11-01,9758,6,0,0,10227,0,0,Thu,Weekday,0
2018-11-01,9758,7,1141,1141,10227,2909,2909,Thu,Weekday,-1768
2018-11-01,9758,8,1864,3005,10227,324,3233,Thu,Weekday,1540
2018-11-01,9758,9,483,3488,10227,812,4045,Thu,Weekday,-329
2018-11-01,9758,10,916,4404,10227,1316,5361,Thu,Weekday,-400
2018-11-01,9758,11,1095,5499,10227,724,6085,Thu,Weekday,371
2018-11-01,9758,12,1054,6553,10227,1199,7284,Thu,Weekday,-145
2018-11-01,9758,13,356,6909,10227,104,7388,Thu,Weekday,252
2018-11-01,9758,14,0,6909,10227,404,7792,Thu,Weekday,-404
2018-11-01,9758,15,942,7851,10227,339,8131,Thu,Weekday,603
2018-11-01,9758,16,19,7870,10227,7,8138,Thu,Weekday,12
2018-11-01,9758,17,539,8409,10227,487,8625,Thu,Weekday,52
2018-11-01,9758,18,341,8750,10227,411,9036,Thu,Weekday,-70
2018-11-01,9758,19,408,9158,10227,194,9230,Thu,Weekday,214
2018-11-01,9758,20,381,9539,10227,519,9749,Thu,Weekday,-138
2018-11-01,9758,21,34,9573,10227,348,10097,Thu,Weekday,-314
2018-11-01,9758,22,185,9758,10227,120,10217,Thu,Weekday,65
2018-11-01,9758,23,0,9758,10227,10,10227,Thu,Weekday,-10
2018-11-02,18468,6,0,0,18130,234,285,Fri,Weekday,-234
2018-11-02,18468,7,0,0,18130,497,782,Fri,Weekday,-497
2018-11-02,18468,8,524,524,18130,387,1169,Fri,Weekday,137
2018-11-02,18468,9,538,1062,18130,488,1657,Fri,Weekday,50
2018-11-02,18468,10,619,1681,18130,2216,3873,Fri,Weekday,-1597
2018-11-02,18468,11,4467,6148,18130,2196,6069,Fri,Weekday,2271
2018-11-02,18468,12,647,6795,18130,414,6483,Fri,Weekday,233
2018-11-02,18468,13,1326,8121,18130,2534,9017,Fri,Weekday,-1208
2018-11-02,18468,14,4546,12667,18130,4332,13349,Fri,Weekday,214
2018-11-02,18468,15,2058,14725,18130,2522,15871,Fri,Weekday,-464
2018-11-02,18468,16,1840,16565,18130,145,16016,Fri,Weekday,1695
2018-11-02,18468,17,348,16913,18130,545,16561,Fri,Weekday,-197
2018-11-02,18468,18,360,17273,18130,412,16973,Fri,Weekday,-52
2018-11-02,18468,19,510,17783,18130,479,17452,Fri,Weekday,31
2018-11-02,18468,20,361,18144,18130,247,17699,Fri,Weekday,114
2018-11-02,18468,21,75,18219,18130,31,17730,Fri,Weekday,44
2018-11-02,18468,22,42,18261,18130,205,17935,Fri,Weekday,-163
2018-11-02,18468,23,207,18468,18130,195,18130,Fri,Weekday,12
2018-11-03,20752,6,0,0,18501,11,116,Sat,Weekend,-11
2018-11-03,20752,7,0,0,18501,628,744,Sat,Weekend,-628
2018-11-03,20752,8,589,589,18501,503,1247,Sat,Weekend,86
2018-11-03,20752,9,410,999,18501,388,1635,Sat,Weekend,22
2018-11-03,20752,10,483,1482,18501,753,2388,Sat,Weekend,-270
2018-11-03,20752,11,4103,5585,18501,3327,5715,Sat,Weekend,776
2018-11-03,20752,12,1371,6956,18501,501,6216,Sat,Weekend,870
2018-11-03,20752,13,702,7658,18501,869,7085,Sat,Weekend,-167
2018-11-03,20752,14,2836,10494,18501,2692,9777,Sat,Weekend,144
2018-11-03,20752,15,4122,14616,18501,3095,12872,Sat,Weekend,1027
2018-11-03,20752,16,2987,17603,18501,1691,14563,Sat,Weekend,1296
2018-11-03,20752,17,901,18504,18501,641,15204,Sat,Weekend,260
2018-11-03,20752,18,1086,19590,18501,1268,16472,Sat,Weekend,-182
2018-11-03,20752,19,47,19637,18501,335,16807,Sat,Weekend,-288
2018-11-03,20752,20,295,19932,18501,287,17094,Sat,Weekend,8
2018-11-03,20752,21,0,19932,18501,94,17188,Sat,Weekend,-94
2018-11-03,20752,22,820,20752,18501,1142,18330,Sat,Weekend,-322
2018-11-03,20752,23,0,20752,18501,171,18501,Sat,Weekend,-171
2018-11-04,16794,6,0,0,18060,14,22,Sun,Weekend,-14
2018-11-04,16794,7,0,0,18060,3082,3104,Sun,Weekend,-3082
2018-11-04,16794,8,3500,3500,18060,600,3704,Sun,Weekend,2900
2018-11-04,16794,9,737,4237,18060,501,4205,Sun,Weekend,236
2018-11-04,16794,10,74,4311,18060,98,4303,Sun,Weekend,-24
2018-11-04,16794,11,0,4311,18060,85,4388,Sun,Weekend,-85
2018-11-04,16794,12,224,4535,18060,367,4755,Sun,Weekend,-143
2018-11-04,16794,13,127,4662,18060,388,5143,Sun,Weekend,-261
2018-11-04,16794,14,475,5137,18060,195,5338,Sun,Weekend,280
2018-11-04,16794,15,719,5856,18060,2833,8171,Sun,Weekend,-2114
2018-11-04,16794,16,3411,9267,18060,3224,11395,Sun,Weekend,187
2018-11-04,16794,17,4714,13981,18060,2520,13915,Sun,Weekend,2194
2018-11-04,16794,18,779,14760,18060,892,14807,Sun,Weekend,-113
2018-11-04,16794,19,735,15495,18060,824,15631,Sun,Weekend,-89
2018-11-04,16794,20,383,15878,18060,1491,17122,Sun,Weekend,-1108
2018-11-04,16794,21,697,16575,18060,938,18060,Sun,Weekend,-241
2018-11-04,16794,22,219,16794,18060,0,18060,Sun,Weekend,219
2018-11-04,16794,23,0,16794,18060,0,18060,Sun,Weekend,0
2018-11-05,13220,6,0,455,14295,452,488,Mon,Weekday,-452
2018-11-05,13220,7,391,846,14295,1007,1495,Mon,Weekday,-616
2018-11-05,13220,8,2385,3231,14295,1538,3033,Mon,Weekday,847
2018-11-05,13220,9,287,3518,14295,515,3548,Mon,Weekday,-228
2018-11-05,13220,10,869,4387,14295,896,4444,Mon,Weekday,-27
2018-11-05,13220,11,289,4676,14295,337,4781,Mon,Weekday,-48
2018-11-05,13220,12,381,5057,14295,526,5307,Mon,Weekday,-145
2018-11-05,13220,13,212,5269,14295,747,6054,Mon,Weekday,-535
2018-11-05,13220,14,0,5269,14295,1508,7562,Mon,Weekday,-1508
2018-11-05,13220,15,2322,7591,14295,2634,10196,Mon,Weekday,-312
2018-11-05,13220,16,4280,11871,14295,1605,11801,Mon,Weekday,2675
2018-11-05,13220,17,263,12134,14295,206,12007,Mon,Weekday,57
2018-11-05,13220,18,461,12595,14295,1121,13128,Mon,Weekday,-660
2018-11-05,13220,19,403,12998,14295,344,13472,Mon,Weekday,59
2018-11-05,13220,20,310,13308,14295,412,13884,Mon,Weekday,-102
2018-11-05,13220,21,367,13675,14295,386,14270,Mon,Weekday,-19
2018-11-05,13220,22,0,13675,14295,16,14286,Mon,Weekday,-16
2018-11-05,13220,23,0,13675,14295,9,14295,Mon,Weekday,-9
2018-11-06,10259,6,0,0,10338,224,393,Tue,Weekday,-224
2018-11-06,10259,7,349,349,10338,50,443,Tue,Weekday,299
2018-11-06,10259,8,0,349,10338,0,443,Tue,Weekday,0
2018-11-06,10259,9,126,475,10338,351,794,Tue,Weekday,-225
2018-11-06,10259,10,368,843,10338,466,1260,Tue,Weekday,-98
2018-11-06,10259,11,115,958,10338,1199,2459,Tue,Weekday,-1084
2018-11-06,10259,12,1490,2448,10338,565,3024,Tue,Weekday,925
2018-11-06,10259,13,66,2514,10338,33,3057,Tue,Weekday,33
2018-11-06,10259,14,154,2668,10338,531,3588,Tue,Weekday,-377
2018-11-06,10259,15,867,3535,10338,3005,6593,Tue,Weekday,-2138
2018-11-06,10259,16,4015,7550,10338,1035,7628,Tue,Weekday,2980
2018-11-06,10259,17,418,7968,10338,510,8138,Tue,Weekday,-92
2018-11-06,10259,18,559,8527,10338,688,8826,Tue,Weekday,-129
2018-11-06,10259,19,744,9271,10338,946,9772,Tue,Weekday,-202
2018-11-06,10259,20,539,9810,10338,222,9994,Tue,Weekday,317
2018-11-06,10259,21,449,10259,10338,344,10338,Tue,Weekday,105
2018-11-06,10259,22,0,10259,10338,0,10338,Tue,Weekday,0
2018-11-06,10259,23,0,10259,10338,0,10338,Tue,Weekday,0
2018-11-07,10432,6,0,403,13062,301,372,Wed,Weekday,-301
2018-11-07,10432,7,0,403,13062,1555,1927,Wed,Weekday,-1555
2018-11-07,10432,8,1439,1842,13062,557,2484,Wed,Weekday,882
2018-11-07,10432,9,583,2425,13062,1712,4196,Wed,Weekday,-1129
2018-11-07,10432,10,1288,3713,13062,199,4395,Wed,Weekday,1089
2018-11-07,10432,11,486,4199,13062,393,4788,Wed,Weekday,93
2018-11-07,10432,12,8,4207,13062,540,5328,Wed,Weekday,-532
2018-11-07,10432,13,607,4814,13062,1031,6359,Wed,Weekday,-424
2018-11-07,10432,14,0,4814,13062,997,7356,Wed,Weekday,-997
2018-11-07,10432,15,2730,7544,13062,617,7973,Wed,Weekday,2113
2018-11-07,10432,16,80,7624,13062,1195,9168,Wed,Weekday,-1115
2018-11-07,10432,17,343,7967,13062,116,9284,Wed,Weekday,227
2018-11-07,10432,18,675,8642,13062,1030,10314,Wed,Weekday,-355
2018-11-07,10432,19,529,9171,13062,665,10979,Wed,Weekday,-136
2018-11-07,10432,20,909,10080,13062,408,11387,Wed,Weekday,501
2018-11-07,10432,21,289,10369,13062,806,12193,Wed,Weekday,-517
2018-11-07,10432,22,466,10835,13062,869,13062,Wed,Weekday,-403
2018-11-07,10432,23,0,10835,13062,0,13062,Wed,Weekday,0
2018-11-08,16957,6,0,379,19233,0,464,Thu,Weekday,0
2018-11-08,16957,7,406,785,19233,355,819,Thu,Weekday,51
2018-11-08,16957,8,575,1360,19233,1079,1898,Thu,Weekday,-504
2018-11-08,16957,9,796,2156,19233,502,2400,Thu,Weekday,294
2018-11-08,16957,10,350,2506,19233,418,2818,Thu,Weekday,-68
2018-11-08,16957,11,19,2525,19233,1028,3846,Thu,Weekday,-1009
2018-11-08,16957,12,1191,3716,19233,1007,4853,Thu,Weekday,184
2018-11-08,16957,13,1180,4896,19233,612,5465,Thu,Weekday,568
2018-11-08,16957,14,241,5137,19233,923,6388,Thu,Weekday,-682
2018-11-08,16957,15,541,5678,19233,327,6715,Thu,Weekday,214
2018-11-08,16957,16,348,6026,19233,1621,8336,Thu,Weekday,-1273
2018-11-08,16957,17,417,6443,19233,199,8535,Thu,Weekday,218
2018-11-08,16957,18,526,6969,19233,984,9519,Thu,Weekday,-458
2018-11-08,16957,19,3603,10572,19233,3323,12842,Thu,Weekday,280
2018-11-08,16957,20,3677,14249,19233,3148,15990,Thu,Weekday,529
2018-11-08,16957,21,2490,16739,19233,2700,18690,Thu,Weekday,-210
2018-11-08,16957,22,539,17278,19233,537,19227,Thu,Weekday,2
2018-11-08,16957,23,58,17336,19233,0,19227,Thu,Weekday,58
2018-11-09,8372,6,0,281,13129,0,75,Fri,Weekday,0
2018-11-09,8372,7,455,736,13129,448,523,Fri,Weekday,7
2018-11-09,8372,8,592,1328,13129,889,1412,Fri,Weekday,-297
2018-11-09,8372,9,466,1794,13129,150,1562,Fri,Weekday,316
2018-11-09,8372,10,261,2055,13129,303,1865,Fri,Weekday,-42
2018-11-09,8372,11,343,2398,13129,344,2209,Fri,Weekday,-1
2018-11-09,8372,12,536,2934,13129,318,2527,Fri,Weekday,218
2018-11-09,8372,13,630,3564,13129,472,2999,Fri,Weekday,158
2018-11-09,8372,14,103,3667,13129,217,3216,Fri,Weekday,-114
2018-11-09,8372,15,462,4129,13129,459,3675,Fri,Weekday,3
2018-11-09,8372,16,307,4436,13129,458,4133,Fri,Weekday,-151
2018-11-09,8372,17,387,4823,13129,488,4621,Fri,Weekday,-101
2018-11-09,8372,18,446,5269,13129,624,5245,Fri,Weekday,-178
2018-11-09,8372,19,655,5924,13129,667,5912,Fri,Weekday,-12
2018-11-09,8372,20,381,6305,13129,2262,8174,Fri,Weekday,-1881
2018-11-09,8372,21,1e3,7305,13129,2613,10787,Fri,Weekday,-1613
2018-11-09,8372,22,31,7336,13129,1921,12708,Fri,Weekday,-1890
2018-11-09,8372,23,1317,8653,13129,421,13129,Fri,Weekday,896
2018-11-10,14641,6,0,0,13681,10,36,Sat,Weekend,-10
2018-11-10,14641,7,911,911,13681,2485,2521,Sat,Weekend,-1574
2018-11-10,14641,8,2177,3088,13681,637,3158,Sat,Weekend,1540
2018-11-10,14641,9,1694,4782,13681,1954,5112,Sat,Weekend,-260
2018-11-10,14641,10,1441,6223,13681,1632,6744,Sat,Weekend,-191
2018-11-10,14641,11,1781,8004,13681,858,7602,Sat,Weekend,923
2018-11-10,14641,12,872,8876,13681,539,8141,Sat,Weekend,333
2018-11-10,14641,13,388,9264,13681,85,8226,Sat,Weekend,303
2018-11-10,14641,14,0,9264,13681,0,8226,Sat,Weekend,0
2018-11-10,14641,15,0,9264,13681,155,8381,Sat,Weekend,-155
2018-11-10,14641,16,84,9348,13681,580,8961,Sat,Weekend,-496
2018-11-10,14641,17,106,9454,13681,401,9362,Sat,Weekend,-295
2018-11-10,14641,18,658,10112,13681,1563,10925,Sat,Weekend,-905
2018-11-10,14641,19,2987,13099,13681,1811,12736,Sat,Weekend,1176
2018-11-10,14641,20,985,14084,13681,485,13221,Sat,Weekend,500
2018-11-10,14641,21,103,14187,13681,106,13327,Sat,Weekend,-3
2018-11-10,14641,22,0,14187,13681,333,13660,Sat,Weekend,-333
2018-11-10,14641,23,454,14641,13681,21,13681,Sat,Weekend,433
2018-11-11,18027,6,0,0,17451,0,13,Sun,Weekend,0
2018-11-11,18027,7,0,0,17451,704,717,Sun,Weekend,-704
2018-11-11,18027,8,866,866,17451,778,1495,Sun,Weekend,88
2018-11-11,18027,9,1970,2836,17451,2195,3690,Sun,Weekend,-225
2018-11-11,18027,10,531,3367,17451,250,3940,Sun,Weekend,281
2018-11-11,18027,11,106,3473,17451,1179,5119,Sun,Weekend,-1073
2018-11-11,18027,12,1581,5054,17451,759,5878,Sun,Weekend,822
2018-11-11,18027,13,3413,8467,17451,3767,9645,Sun,Weekend,-354
2018-11-11,18027,14,2208,10675,17451,782,10427,Sun,Weekend,1426
2018-11-11,18027,15,119,10794,17451,13,10440,Sun,Weekend,106
2018-11-11,18027,16,261,11055,17451,474,10914,Sun,Weekend,-213
2018-11-11,18027,17,440,11495,17451,3344,14258,Sun,Weekend,-2904
2018-11-11,18027,18,3467,14962,17451,333,14591,Sun,Weekend,3134
2018-11-11,18027,19,615,15577,17451,663,15254,Sun,Weekend,-48
2018-11-11,18027,20,671,16248,17451,825,16079,Sun,Weekend,-154
2018-11-11,18027,21,769,17017,17451,847,16926,Sun,Weekend,-78
2018-11-11,18027,22,735,17752,17451,519,17445,Sun,Weekend,216
2018-11-11,18027,23,275,18027,17451,6,17451,Sun,Weekend,269
2018-11-12,17735,6,0,205,15812,110,172,Mon,Weekday,-110
2018-11-12,17735,7,905,1110,15812,684,856,Mon,Weekday,221
2018-11-12,17735,8,168,1278,15812,3842,4698,Mon,Weekday,-3674
2018-11-12,17735,9,4486,5764,15812,623,5321,Mon,Weekday,3863
2018-11-12,17735,10,812,6576,15812,460,5781,Mon,Weekday,352
2018-11-12,17735,11,1539,8115,15812,1736,7517,Mon,Weekday,-197
2018-11-12,17735,12,1130,9245,15812,465,7982,Mon,Weekday,665
2018-11-12,17735,13,2326,11571,15812,2580,10562,Mon,Weekday,-254
2018-11-12,17735,14,1401,12972,15812,404,10966,Mon,Weekday,997
2018-11-12,17735,15,497,13469,15812,437,11403,Mon,Weekday,60
2018-11-12,17735,16,459,13928,15812,497,11900,Mon,Weekday,-38
2018-11-12,17735,17,610,14538,15812,565,12465,Mon,Weekday,45
2018-11-12,17735,18,1405,15943,15812,1317,13782,Mon,Weekday,88
2018-11-12,17735,19,1e3,16943,15812,938,14720,Mon,Weekday,62
2018-11-12,17735,20,397,17340,15812,720,15440,Mon,Weekday,-323
2018-11-12,17735,21,587,17927,15812,372,15812,Mon,Weekday,215
2018-11-12,17735,22,13,17940,15812,0,15812,Mon,Weekday,13
2018-11-12,17735,23,0,17940,15812,0,15812,Mon,Weekday,0
2018-11-13,15323,6,0,1028,13797,1370,2383,Tue,Weekday,-1370
2018-11-13,15323,7,1797,2825,13797,284,2667,Tue,Weekday,1513
2018-11-13,15323,8,225,3050,13797,1018,3685,Tue,Weekday,-793
2018-11-13,15323,9,2836,5886,13797,1315,5000,Tue,Weekday,1521
2018-11-13,15323,10,0,5886,13797,429,5429,Tue,Weekday,-429
2018-11-13,15323,11,641,6527,13797,151,5580,Tue,Weekday,490
2018-11-13,15323,12,0,6527,13797,116,5696,Tue,Weekday,-116
2018-11-13,15323,13,227,6754,13797,1882,7578,Tue,Weekday,-1655
2018-11-13,15323,14,1745,8499,13797,205,7783,Tue,Weekday,1540
2018-11-13,15323,15,1290,9789,13797,1251,9034,Tue,Weekday,39
2018-11-13,15323,16,951,10740,13797,7,9041,Tue,Weekday,944
2018-11-13,15323,17,86,10826,13797,8,9049,Tue,Weekday,78
2018-11-13,15323,18,1458,12284,13797,1657,10706,Tue,Weekday,-199
2018-11-13,15323,19,1492,13776,13797,213,10919,Tue,Weekday,1279
2018-11-13,15323,20,262,14038,13797,1469,12388,Tue,Weekday,-1207
2018-11-13,15323,21,2116,16154,13797,1351,13739,Tue,Weekday,765
2018-11-13,15323,22,197,16351,13797,58,13797,Tue,Weekday,139
2018-11-13,15323,23,0,16351,13797,0,13797,Tue,Weekday,0
2018-11-14,16057,6,0,314,16497,495,531,Wed,Weekday,-495
2018-11-14,16057,7,371,685,16497,1101,1632,Wed,Weekday,-730
2018-11-14,16057,8,995,1680,16497,270,1902,Wed,Weekday,725
2018-11-14,16057,9,146,1826,16497,186,2088,Wed,Weekday,-40
2018-11-14,16057,10,460,2286,16497,652,2740,Wed,Weekday,-192
2018-11-14,16057,11,165,2451,16497,7,2747,Wed,Weekday,158
2018-11-14,16057,12,234,2685,16497,344,3091,Wed,Weekday,-110
2018-11-14,16057,13,221,2906,16497,227,3318,Wed,Weekday,-6
2018-11-14,16057,14,161,3067,16497,174,3492,Wed,Weekday,-13
2018-11-14,16057,15,172,3239,16497,201,3693,Wed,Weekday,-29
2018-11-14,16057,16,22,3261,16497,41,3734,Wed,Weekday,-19
2018-11-14,16057,17,528,3789,16497,1415,5149,Wed,Weekday,-887
2018-11-14,16057,18,591,4380,16497,641,5790,Wed,Weekday,-50
2018-11-14,16057,19,1026,5406,16497,1119,6909,Wed,Weekday,-93
2018-11-14,16057,20,2708,8114,16497,4815,11724,Wed,Weekday,-2107
2018-11-14,16057,21,4789,12903,16497,1309,13033,Wed,Weekday,3480
2018-11-14,16057,22,188,13091,16497,314,13347,Wed,Weekday,-126
2018-11-14,16057,23,3280,16371,16497,3150,16497,Wed,Weekday,130
2018-11-15,16263,6,0,0,17159,52,69,Thu,Weekday,-52
2018-11-15,16263,7,197,197,17159,588,657,Thu,Weekday,-391
2018-11-15,16263,8,898,1095,17159,967,1624,Thu,Weekday,-69
2018-11-15,16263,9,792,1887,17159,88,1712,Thu,Weekday,704
2018-11-15,16263,10,219,2106,17159,157,1869,Thu,Weekday,62
2018-11-15,16263,11,200,2306,17159,1477,3346,Thu,Weekday,-1277
2018-11-15,16263,12,1859,4165,17159,347,3693,Thu,Weekday,1512
2018-11-15,16263,13,129,4294,17159,86,3779,Thu,Weekday,43
2018-11-15,16263,14,45,4339,17159,280,4059,Thu,Weekday,-235
2018-11-15,16263,15,121,4460,17159,103,4162,Thu,Weekday,18
2018-11-15,16263,16,452,4912,17159,625,4787,Thu,Weekday,-173
2018-11-15,16263,17,236,5148,17159,495,5282,Thu,Weekday,-259
2018-11-15,16263,18,626,5774,17159,1540,6822,Thu,Weekday,-914
2018-11-15,16263,19,1017,6791,17159,4212,11034,Thu,Weekday,-3195
2018-11-15,16263,20,6553,13344,17159,2865,13899,Thu,Weekday,3688
2018-11-15,16263,21,2606,15950,17159,3251,17150,Thu,Weekday,-645
2018-11-15,16263,22,313,16263,17159,9,17159,Thu,Weekday,304
2018-11-15,16263,23,0,16263,17159,0,17159,Thu,Weekday,0
2018-11-16,17514,6,0,0,19738,0,0,Fri,Weekday,0
2018-11-16,17514,7,761,761,19738,2611,2611,Fri,Weekday,-1850
2018-11-16,17514,8,4324,5085,19738,2051,4662,Fri,Weekday,2273
2018-11-16,17514,9,794,5879,19738,309,4971,Fri,Weekday,485
2018-11-16,17514,10,317,6196,19738,276,5247,Fri,Weekday,41
2018-11-16,17514,11,1096,7292,19738,964,6211,Fri,Weekday,132
2018-11-16,17514,12,0,7292,19738,596,6807,Fri,Weekday,-596
2018-11-16,17514,13,200,7492,19738,482,7289,Fri,Weekday,-282
2018-11-16,17514,14,823,8315,19738,305,7594,Fri,Weekday,518
2018-11-16,17514,15,6,8321,19738,424,8018,Fri,Weekday,-418
2018-11-16,17514,16,802,9123,19738,1001,9019,Fri,Weekday,-199
2018-11-16,17514,17,4053,13176,19738,3809,12828,Fri,Weekday,244
2018-11-16,17514,18,815,13991,19738,669,13497,Fri,Weekday,146
2018-11-16,17514,19,1123,15114,19738,755,14252,Fri,Weekday,368
2018-11-16,17514,20,1080,16194,19738,1368,15620,Fri,Weekday,-288
2018-11-16,17514,21,505,16699,19738,2436,18056,Fri,Weekday,-1931
2018-11-16,17514,22,205,16904,19738,552,18608,Fri,Weekday,-347
2018-11-16,17514,23,610,17514,19738,1130,19738,Fri,Weekday,-520
2018-11-17,36595,6,0,0,33290,5,25,Sat,Weekend,-5
2018-11-17,36595,7,0,0,33290,1464,1489,Sat,Weekend,-1464
2018-11-17,36595,8,2376,2376,33290,1141,2630,Sat,Weekend,1235
2018-11-17,36595,9,1378,3754,33290,2885,5515,Sat,Weekend,-1507
2018-11-17,36595,10,2132,5886,33290,3526,9041,Sat,Weekend,-1394
2018-11-17,36595,11,4482,10368,33290,3199,12240,Sat,Weekend,1283
